Gene1	Gene2	All Pairs MedianIC With Homology	All Pairs MedianIC Without Homology	 All Pairs MedianSimJ With Homology	 All Pairs MedianSimJ Without Homology 	 Best Pairs MedianIC With Homology	 Best Pairs MedianIC Without Homology	 Best Pairs MedianSimJ With Homology	 Best Pairs MedianSimJ Without Homology
MGI:1345649	NCBI_gene:724066	0.08	0.08	0.356164383562	0.357142857143	0.11	0.11	0.524236037935	0.491071428571
MGI:1345649	NCBI_gene:57704	0.08	0.08	0.333333333333	0.30625	0.11	0.11	0.512820512821	0.465625
MGI:5510764	NCBI_gene:10847	0.07	0.06	0.166666666667	0.194444444444	0.1825	0.1825	0.442138490165	0.506118881119
MGI:5491159	NCBI_gene:6197	0.07	0.06	0.195652173913	0.2	0.18	0.18	0.513745704467	0.503014354067
MGI:5491159	NCBI_gene:3048	0.07	0.04	0.174757281553	0.166666666667	0.14	0.14	0.323636363636	0.333333333333
MGI:5491159	NCBI_gene:284058	0.07	0.06	0.205128205128	0.206896551724	0.26	0.26	0.561364752086	0.53367003367
MGI:5491159	NCBI_gene:283120	0.07	0.04	0.185185185185	0.192307692308	0.18	0.175	0.55367965368	0.557422969188
MGI:5491159	NCBI_gene:2651	0.07	0.06	0.178217821782	0.162162162162	0.11	0.105	0.232699943279	0.214439655172
MGI:5463577	NCBI_gene:1646	0.07	0.06	0.204545454545	0.202564102564	0.07	0.06	0.279764011799	0.27793040293
MGI:5445348	NCBI_gene:50485	0.07	0.06	0.178571428571	0.189189189189	0.165	0.16	0.313531511956	0.329968944099
MGI:5445348	NCBI_gene:3507	0.07	0.06	0.16502627807	0.176944971537	0.14	0.135	0.288192319461	0.314271255061
MGI:5445348	NCBI_gene:3047	0.07	0.06	0.150684931507	0.155902777778	0.1	0.095	0.233351193306	0.262843137255
MGI:5445348	NCBI_gene:3043	0.07	0.06	0.173410404624	0.185185185185	0.16	0.135	0.436278938453	0.456654781544
MGI:5445348	NCBI_gene:10984	0.07	0.06	0.17274535809	0.1875	0.145	0.135	0.462902979374	0.496503781901
MGI:5445348	NCBI_gene:10847	0.07	0.06	0.173333333333	0.1875	0.27	0.27	0.563754873294	0.574496494937
MGI:3808781	NCBI_gene:6231	0.07	0.06	0.157894736842	0.151515151515	0.135	0.125	0.212610734758	0.204329004329
MGI:3808781	NCBI_gene:28395	0.07	0.06	0.157894736842	0.151515151515	0.125	0.12	0.258295194508	0.247632575758
MGI:3808781	NCBI_gene:23594	0.07	0.06	0.174112485042	0.166666666667	0.135	0.125	0.241222909188	0.234496124031
MGI:3808781	NCBI_gene:1646	0.07	0.06	0.183673469388	0.176470588235	0.07	0.06	0.189397710304	0.179144385027
MGI:3808781	NCBI_gene:10847	0.07	0.06	0.173004626952	0.166666666667	0.135	0.125	0.358241443911	0.348958333333
MGI:3640575	NCBI_gene:3563	0.07	0.06	0.27868852459	0.272727272727	0.07	0.06	0.27868852459	0.272727272727
MGI:3640575	NCBI_gene:2702	0.07	0.06	0.229508196721	0.227272727273	0.17	0.165	0.303778488605	0.30329153605
MGI:3640575	NCBI_gene:2651	0.07	0.06	0.177083333333	0.162162162162	0.07	0.06	0.227885928962	0.217444717445
MGI:3640575	NCBI_gene:137814	0.07	0.06	0.268449030644	0.267560664112	0.07	0.06	0.277081658179	0.273780332056
MGI:3640575	NCBI_gene:125972	0.07	0.06	0.280487804878	0.275862068966	0.13	0.125	0.329268292683	0.327586206897
MGI:3525119	NCBI_gene:137814	0.07	0.06	0.144736842105	0.133333333333	0.135	0.13	0.184563543004	0.185416666667
MGI:3525119	NCBI_gene:125972	0.07	0.06	0.1375	0.126984126984	0.07	0.06	0.141118421053	0.130158730159
MGI:2671575	NCBI_gene:282808	0.07	0.07	0.239047619048	0.227922077922	0.1425	0.1375	0.653846153846	0.651923076923
MGI:1201688	NCBI_gene:125972	0.07	0.06	0.289719626168	0.275	0.13	0.125	0.396090620828	0.406070574163
MGI:105492	NCBI_gene:28395	0.07	0.06	0.153284671533	0.140350877193	0.205	0.2	0.458567258028	0.404166666667
MGI:105492	NCBI_gene:1646	0.07	0.06	0.152777777778	0.130434782609	0.08	0.075	0.235361842105	0.203939393939
MGI:105492	NCBI_gene:137814	0.07	0.06	0.144578313253	0.133333333333	0.165	0.165	0.208754208754	0.202673796791
MGI:105492	NCBI_gene:125972	0.07	0.06	0.142857142857	0.130434782609	0.1	0.095	0.179492845118	0.15854978355
MGI:103980	NCBI_gene:3563	0.07	0.06	0.392857142857	0.350769230769	0.07	0.06	0.469155844156	0.448111888112
MGI:3798057	NCBI_gene:9907	0.065	0.065	0.183300746534	0.166666666667	0.1325	0.1325	0.260851648352	0.267580181565
MGI:3714795	NCBI_gene:29123	0.065	0.06	0.207920792079	0.2	0.1575	0.155	0.530430984275	0.5375
MGI:2671461	NCBI_gene:427	0.065	0.06	0.178217821782	0.166666666667	0.1325	0.13	0.309108910891	0.314102564103
MGI:2448630	NCBI_gene:143187	0.065	0.06	0.15037593985	0.14	0.1875	0.185	0.395848038928	0.353809300456
MGI:5433318	NCBI_gene:55997	0.06	0.06	0.238214866263	0.239047619048	0.2075	0.2075	0.572455074958	0.530737179487
MGI:3811763	NCBI_gene:9907	0.06	0.06	0.176470588235	0.150943396226	0.105	0.105	0.246568627451	0.234008283479
MGI:3811763	NCBI_gene:3563	0.06	0.06	0.17	0.171428571429	0.06	0.06	0.17	0.171428571429
MGI:3811763	NCBI_gene:3039	0.06	0.06	0.126506024096	0.142857142857	0.095	0.08	0.161292227734	0.171428571429
MGI:3811763	NCBI_gene:1066	0.06	0.06	0.1328125	0.130434782609	0.095	0.095	0.169347426471	0.162439613527
MGI:3697206	NCBI_gene:2702	0.06	0.06	0.216981132075	0.19512195122	0.06	0.06	0.261823899371	0.240418118467
MGI:3697206	NCBI_gene:23594	0.06	0.06	0.285985853227	0.265408805031	0.15	0.15	0.476326259947	0.452704402516
MGI:2671575	NCBI_gene:94	0.06	0.06	0.196078431373	0.189189189189	0.125	0.125	0.406033549784	0.386392116655
MGI:2149699	NCBI_gene:6638	0.06	0.06	0.215189873418	0.210526315789	0.135	0.135	0.607594936709	0.605263157895
MGI:2149699	NCBI_gene:5644	0.06	0.06	0.179487179487	0.185185185185	0.07	0.07	0.205905205905	0.213282247765
MGI:2149699	NCBI_gene:3048	0.06	0.06	0.157894736842	0.181818181818	0.095	0.08	0.199637023593	0.212121212121
MGI:2149699	NCBI_gene:3047	0.06	0.06	0.157894736842	0.205128205128	0.095	0.08	0.199637023593	0.223776223776
MGI:2149699	NCBI_gene:3043	0.06	0.06	0.206896551724	0.205128205128	0.135	0.135	0.603448275862	0.602564102564
MGI:2149698	NCBI_gene:54463	0.06	0.06	0.2262209367	0.222222222222	0.135	0.135	0.61311046835	0.611111111111
MGI:2149698	NCBI_gene:1066	0.06	0.06	0.163461538462	0.157894736842	0.095	0.095	0.216346153846	0.203947368421
MGI:3038433	NCBI_gene:8163	0.055	0.05	0.33625	0.272727272727	0.0675	0.065	0.442272727273	0.420454545455
MGI:1891174	NCBI_gene:3753	0.055	0.05	0.223880597015	0.202040816327	0.0725	0.065	0.269243669294	0.24387755102
MGI:98274	NCBI_gene:2652	0.05	0.04	0.230769230769	0.214285714286	0.14	0.14	0.32625	0.328663793103
MGI:98274	NCBI_gene:1409	0.05	0.04	0.232876712329	0.217391304348	0.085	0.08	0.325507246377	0.323076923077
MGI:96779	NCBI_gene:284058	0.05	0.04	0.26582278481	0.24	0.1525	0.1475	0.605769230769	0.604743083004
MGI:96779	NCBI_gene:137814	0.05	0.04	0.240506329114	0.225806451613	0.0825	0.08	0.333575229802	0.319272125724
MGI:96399	NCBI_gene:9401	0.05	0.04	0.202380952381	0.192307692308	0.205	0.18	0.589507154213	0.566666666667
MGI:96399	NCBI_gene:6197	0.05	0.04	0.204819277108	0.19512195122	0.205	0.1925	0.594047784898	0.572413793103
MGI:96399	NCBI_gene:3889	0.05	0.05	0.225	0.217391304348	0.22	0.22	0.646825396825	0.636363636364
MGI:88189	NCBI_gene:6197	0.05	0.04	0.208333333333	0.205128205128	0.1725	0.1625	0.513368983957	0.508928571429
MGI:88189	NCBI_gene:54463	0.05	0.04	0.191011235955	0.194444444444	0.18	0.18	0.488636363636	0.490860215054
MGI:5499184	NCBI_gene:57096	0.05	0.04	0.212255296326	0.225806451613	0.165	0.16	0.568933823529	0.547619047619
MGI:5499184	NCBI_gene:338328	0.05	0.04	0.216981132075	0.25	0.085	0.085	0.313384433962	0.329365079365
MGI:5499184	NCBI_gene:29123	0.05	0.04	0.220183486239	0.227272727273	0.205	0.18	0.593465909091	0.561011904762
MGI:5491159	NCBI_gene:85301	0.05	0.04	0.197802197802	0.2	0.1325	0.1325	0.36041682257	0.364446640316
MGI:5491159	NCBI_gene:6638	0.05	0.04	0.202702702703	0.204545454545	0.145	0.135	0.345238095238	0.358974358974
MGI:5491159	NCBI_gene:6295	0.05	0.04	0.19512195122	0.192307692308	0.15	0.15	0.349737914968	0.343137254902
MGI:5491159	NCBI_gene:440435	0.05	0.04	0.170731707317	0.157894736842	0.125	0.12	0.416865898718	0.382575757576
MGI:5491159	NCBI_gene:3854	0.05	0.04	0.2	0.216216216216	0.16	0.16	0.33950617284	0.343137254902
MGI:5491159	NCBI_gene:10984	0.05	0.04	0.190476190476	0.2	0.175	0.175	0.524875621891	0.520903010033
MGI:5463577	NCBI_gene:9842	0.05	0.04	0.156976744186	0.157894736842	0.07	0.06	0.252136752137	0.255448717949
MGI:5463577	NCBI_gene:85301	0.05	0.04	0.164835164835	0.163265306122	0.11	0.08	0.24738433385	0.248375387858
MGI:5463577	NCBI_gene:8163	0.05	0.04	0.203389830508	0.205128205128	0.09	0.08	0.270126065529	0.268382352941
MGI:5463577	NCBI_gene:56172	0.05	0.04	0.176470588235	0.171428571429	0.1325	0.0875	0.252941905116	0.254428409734
MGI:5463577	NCBI_gene:29925	0.05	0.04	0.176470588235	0.177777777778	0.145	0.135	0.450155465504	0.440604288499
MGI:5463577	NCBI_gene:143187	0.05	0.04	0.156369274809	0.155902777778	0.0975	0.0725	0.255848103302	0.249094202899
MGI:5445348	NCBI_gene:2542	0.05	0.04	0.155172413793	0.159090909091	0.125	0.12	0.296825396825	0.321985708535
MGI:5430047	NCBI_gene:646960	0.05	0.04	0.194444444444	0.209375	0.07	0.06	0.216509184944	0.239210526316
MGI:5430047	NCBI_gene:3850	0.05	0.04	0.170731707317	0.184210526316	0.07	0.06	0.216679506934	0.239047619048
MGI:5430047	NCBI_gene:2652	0.05	0.04	0.181034482759	0.177777777778	0.07	0.06	0.197314049587	0.210740740741
MGI:5430047	NCBI_gene:10806	0.05	0.04	0.182926829268	0.2	0.16	0.155	0.338871581862	0.391983695652
MGI:5430047	NCBI_gene:10758	0.05	0.04	0.182926829268	0.208333333333	0.11	0.11	0.209879237596	0.249375
MGI:5311859	NCBI_gene:6023	0.05	0.05	0.148148148148	0.181818181818	0.105	0.105	0.296296296296	0.313131313131
MGI:5311859	NCBI_gene:3753	0.05	0.05	0.173913043478	0.202272727273	0.07	0.07	0.213717085119	0.251136363636
MGI:4367903	NCBI_gene:57704	0.05	0.05	0.26726844584	0.235294117647	0.11	0.11	0.523653846154	0.479166666667
MGI:3834637	NCBI_gene:94	0.05	0.04	0.260869565217	0.260869565217	0.105	0.1	0.487577639752	0.487577639752
MGI:3834637	NCBI_gene:55997	0.05	0.04	0.276923076923	0.294117647059	0.07	0.06	0.305128205128	0.313725490196
MGI:3834637	NCBI_gene:4747	0.05	0.04	0.285161290323	0.291666666667	0.065	0.06	0.356866359447	0.360119047619
MGI:3834637	NCBI_gene:338328	0.05	0.04	0.295774647887	0.294117647059	0.07	0.06	0.366637323944	0.365808823529
MGI:3834637	NCBI_gene:284058	0.05	0.04	0.28	0.28	0.125	0.12	0.64	0.64
MGI:3834637	NCBI_gene:2702	0.05	0.04	0.21	0.194444444444	0.05	0.04	0.271666666667	0.263888888889
MGI:3834637	NCBI_gene:137814	0.05	0.04	0.304347826087	0.304347826087	0.07	0.06	0.31884057971	0.31884057971
MGI:3834637	NCBI_gene:125972	0.05	0.04	0.288537549407	0.286789297659	0.05	0.04	0.31093544137	0.310061315496
MGI:3834637	NCBI_gene:112752	0.05	0.04	0.233333333333	0.25	0.125	0.12	0.338888888889	0.358333333333
MGI:3811859	NCBI_gene:29925	0.05	0.04	0.267857142857	0.240689655172	0.1725	0.1725	0.640486158578	0.624053030303
MGI:3808781	NCBI_gene:9842	0.05	0.04	0.168	0.166666666667	0.07	0.06	0.18796039604	0.183333333333
MGI:3808781	NCBI_gene:6638	0.05	0.04	0.168224299065	0.166666666667	0.125	0.115	0.371346192086	0.371212121212
MGI:3799279	NCBI_gene:9842	0.05	0.04	0.2	0.205882352941	0.07	0.06	0.22962962963	0.2325708061
MGI:3799279	NCBI_gene:6023	0.05	0.04	0.2	0.2	0.18	0.175	0.337410071942	0.324489795918
MGI:3799279	NCBI_gene:3043	0.05	0.04	0.185185185185	0.192307692308	0.125	0.12	0.335016835017	0.331447963801
MGI:3799279	NCBI_gene:283120	0.05	0.04	0.192307692308	0.192307692308	0.18	0.175	0.376153846154	0.376153846154
MGI:3798057	NCBI_gene:9842	0.05	0.04	0.180287398674	0.159090909091	0.0675	0.06	0.236050494029	0.225748475748
MGI:3798057	NCBI_gene:143187	0.05	0.04	0.185185185185	0.173913043478	0.1475	0.1425	0.449402095505	0.427003484321
MGI:3714795	NCBI_gene:9842	0.05	0.04	0.207920792079	0.205882352941	0.07	0.06	0.240324032403	0.2325708061
MGI:3714795	NCBI_gene:10806	0.05	0.04	0.229895104895	0.215467328371	0.17	0.165	0.614947552448	0.607733664185
MGI:3697206	NCBI_gene:85301	0.05	0.04	0.264490339773	0.225362318841	0.145	0.14	0.412245169887	0.38768115942
MGI:3697206	NCBI_gene:64072	0.05	0.04	0.23595505618	0.205882352941	0.095	0.09	0.295943629785	0.255115089514
MGI:3697206	NCBI_gene:56172	0.05	0.04	0.26582278481	0.238095238095	0.145	0.14	0.432911392405	0.394047619048
MGI:3697206	NCBI_gene:4575	0.05	0.04	0.241379310345	0.2	0.05	0.04	0.273232028054	0.230434782609
MGI:3697206	NCBI_gene:3850	0.05	0.04	0.223404255319	0.194444444444	0.05	0.04	0.264244500541	0.227657004831
MGI:3697206	NCBI_gene:338328	0.05	0.04	0.241379310345	0.217391304348	0.05	0.04	0.273232028054	0.239130434783
MGI:3697206	NCBI_gene:3048	0.05	0.04	0.191011235955	0.2	0.075	0.07	0.257044079516	0.248148148148
MGI:3697206	NCBI_gene:29925	0.05	0.04	0.254237288136	0.217391304348	0.165	0.16	0.407118644068	0.383695652174
MGI:3663607	NCBI_gene:646960	0.05	0.04	0.132075471698	0.132611424984	0.0575	0.05	0.191623047524	0.184777874564
MGI:3663607	NCBI_gene:6247	0.05	0.04	0.12962962963	0.133333333333	0.075	0.07	0.178804534524	0.173170731707
MGI:3663607	NCBI_gene:57096	0.05	0.04	0.149092808967	0.15	0.21	0.21	0.438284663459	0.424603174603
MGI:3663607	NCBI_gene:56172	0.05	0.04	0.173553719008	0.170731707317	0.255	0.23	0.52380952381	0.513392857143
MGI:3663607	NCBI_gene:284058	0.05	0.04	0.151515151515	0.153846153846	0.21	0.205	0.448206555349	0.440295267043
MGI:3663607	NCBI_gene:23594	0.05	0.04	0.183439788129	0.191489361702	0.275	0.25	0.59921395897	0.567307692308
MGI:3663607	NCBI_gene:1409	0.05	0.04	0.132075471698	0.131147540984	0.09	0.06	0.188216195569	0.18108974359
MGI:3640575	NCBI_gene:8163	0.05	0.04	0.229508196721	0.227272727273	0.05	0.04	0.264007829704	0.25946969697
MGI:3640575	NCBI_gene:6295	0.05	0.04	0.210526315789	0.2	0.12	0.115	0.248120300752	0.242857142857
MGI:3640575	NCBI_gene:6197	0.05	0.04	0.207554640481	0.208333333333	0.175	0.17	0.468184099902	0.445075757576
MGI:3640575	NCBI_gene:4575	0.05	0.04	0.202898550725	0.194444444444	0.085	0.075	0.237812911726	0.222222222222
MGI:3640575	NCBI_gene:29123	0.05	0.04	0.2074997075	0.205882352941	0.12	0.115	0.292774243994	0.292596348884
MGI:3640575	NCBI_gene:112752	0.05	0.04	0.203539823009	0.208333333333	0.09	0.075	0.255616065351	0.270833333333
MGI:3640575	NCBI_gene:10984	0.05	0.04	0.219298245614	0.212121212121	0.26	0.255	0.436809616634	0.422727272727
MGI:3603221	NCBI_gene:29123	0.05	0.04	0.226804123711	0.216216216216	0.12	0.115	0.315306122449	0.301136363636
MGI:3603221	NCBI_gene:286887	0.05	0.04	0.265625	0.217391304348	0.07	0.06	0.310614224138	0.316985645933
MGI:3576010	NCBI_gene:9842	0.05	0.04	0.25	0.237878787879	0.11	0.085	0.278930983537	0.301507936508
MGI:3576010	NCBI_gene:9401	0.05	0.04	0.209302325581	0.212765957447	0.175	0.1675	0.335078440161	0.322855750487
MGI:3576010	NCBI_gene:64072	0.05	0.04	0.192307692308	0.187187187187	0.0825	0.075	0.270967741935	0.280555555556
MGI:3576010	NCBI_gene:56172	0.05	0.04	0.207317073171	0.206896551724	0.1225	0.1225	0.300625	0.314814814815
MGI:3576010	NCBI_gene:3854	0.05	0.04	0.208333333333	0.21875	0.15	0.1475	0.452520045819	0.475728485839
MGI:3576010	NCBI_gene:3850	0.05	0.04	0.196416083916	0.182094594595	0.095	0.0925	0.25222734255	0.266666666667
MGI:3576010	NCBI_gene:284058	0.05	0.04	0.213333333333	0.214285714286	0.1525	0.15	0.34152173913	0.332796354348
MGI:3576010	NCBI_gene:282808	0.05	0.04	0.196032939024	0.2	0.15	0.1375	0.301959073969	0.298407482305
MGI:3530515	NCBI_gene:94	0.05	0.04	0.21978021978	0.217391304348	0.14	0.135	0.53176510989	0.495059288538
MGI:3530515	NCBI_gene:6638	0.05	0.04	0.223880597015	0.222222222222	0.14	0.135	0.533815298507	0.497474747475
MGI:3530515	NCBI_gene:6606	0.05	0.04	0.223880597015	0.217391304348	0.14	0.135	0.495501942343	0.454849498328
MGI:3530515	NCBI_gene:54209	0.05	0.04	0.223880597015	0.217391304348	0.14	0.135	0.533815298507	0.495059288538
MGI:3530515	NCBI_gene:4536	0.05	0.04	0.218000904568	0.208695652174	0.075	0.07	0.232288123517	0.224347826087
MGI:3530515	NCBI_gene:3850	0.05	0.04	0.194444444444	0.184210526316	0.05	0.04	0.220509893455	0.212105263158
MGI:3530515	NCBI_gene:338328	0.05	0.04	0.225806451613	0.243243243243	0.065	0.06	0.23927685218	0.261621621622
MGI:3530515	NCBI_gene:146227	0.05	0.04	0.216649159664	0.210968379447	0.065	0.06	0.25216019627	0.245484189723
MGI:3530515	NCBI_gene:143187	0.05	0.04	0.223880597015	0.217391304348	0.13	0.095	0.305817849528	0.296195652174
MGI:3530515	NCBI_gene:125972	0.05	0.04	0.218000904568	0.211636828645	0.05	0.04	0.224385067669	0.218721640129
MGI:3530515	NCBI_gene:10984	0.05	0.04	0.223404255319	0.217391304348	0.14	0.135	0.53357712766	0.495059288538
MGI:3530515	NCBI_gene:10806	0.05	0.04	0.223880597015	0.217391304348	0.14	0.135	0.407394843962	0.391304347826
MGI:3530489	NCBI_gene:94	0.05	0.04	0.224014336918	0.232051282051	0.14	0.135	0.612007168459	0.616025641026
MGI:3530489	NCBI_gene:8163	0.05	0.04	0.263157894737	0.277777777778	0.05	0.04	0.298245614035	0.313888888889
MGI:3530489	NCBI_gene:724066	0.05	0.04	0.225806451613	0.259259259259	0.065	0.06	0.279569892473	0.30462962963
MGI:3530489	NCBI_gene:6638	0.05	0.04	0.247058823529	0.259259259259	0.14	0.135	0.623529411765	0.62962962963
